data_id,source_id,age,production,birth_order,ethnicity,sex
54787,Smith,29,254,NA,NA,NA
54789,Smith,18,26,NA,NA,NA
54790,Smith,17,64,NA,NA,NA
54792,Smith,18,193,NA,NA,NA
54793,Smith,19,22,NA,NA,NA
54794,Smith,17,59,NA,NA,NA
54795,Smith,17,24,NA,NA,NA
54796,Smith,23,131,NA,NA,NA
54797,Smith,17,57,NA,NA,NA
54800,Smith,18,14,NA,NA,NA
54801,Smith,30,491,NA,NA,NA
54803,Smith,18,166,NA,NA,NA
54804,Smith,26,409,NA,NA,NA
54805,Smith,19,196,NA,NA,NA
54806,Smith,25,482,NA,NA,NA
54808,Smith,25,257,NA,NA,NA
54809,Smith,17,6,NA,NA,NA
54810,Smith,30,523,NA,NA,NA
54811,Smith,23,121,NA,NA,NA
54812,Smith,27,602,NA,NA,NA
54813,Smith,20,17,NA,NA,NA
54814,Smith,21,650,NA,NA,NA
54815,Smith,22,549,NA,NA,NA
54816,Smith,29,447,NA,NA,NA
54817,Smith,17,91,NA,NA,NA
54818,Smith,29,572,NA,NA,NA
54819,Smith,20,100,NA,NA,NA
54821,Smith,29,572,NA,NA,NA
54822,Smith,29,117,NA,NA,NA
54823,Smith,29,187,NA,NA,NA
54824,Smith,16,36,NA,NA,NA
54825,Smith,17,39,NA,NA,NA
54826,Smith,25,603,NA,NA,NA
54828,Smith,29,318,NA,NA,NA
54829,Smith,16,28,NA,NA,NA
54830,Smith,28,279,NA,NA,NA
54831,Smith,30,474,NA,NA,NA
54832,Smith,17,16,NA,NA,NA
54833,Smith,27,595,NA,NA,NA
54837,Smith,29,645,NA,NA,NA
54838,Smith,26,233,NA,NA,NA
54839,Smith,28,259,NA,NA,NA
54840,Smith,27,652,NA,NA,NA
54841,Smith,30,458,NA,NA,NA
54842,Smith,29,680,NA,NA,NA
54844,Smith,16,22,NA,NA,NA
54846,Smith,25,668,NA,NA,NA
54847,Smith,27,554,NA,NA,NA
54849,Smith,24,361,NA,NA,NA
54850,Smith,20,181,NA,NA,NA
54854,Smith,20,64,NA,NA,NA
54855,Smith,18,21,NA,NA,NA
54858,Smith,21,65,NA,NA,NA
54859,Smith,20,151,NA,NA,NA
54860,Smith,18,310,NA,NA,NA
54861,Smith,21,42,NA,NA,NA
54862,Smith,22,115,NA,NA,NA
54863,Smith,17,58,NA,NA,NA
54865,Smith,24,231,NA,NA,NA
54866,Smith,22,362,NA,NA,NA
54868,Smith,27,602,NA,NA,NA
54870,Smith,30,596,NA,NA,NA
54871,Smith,30,595,NA,NA,NA
54872,Smith,24,582,NA,NA,NA
54873,Smith,16,37,NA,NA,NA
54874,Smith,29,323,NA,NA,NA
54876,Smith,29,511,NA,NA,NA
54877,Smith,22,295,NA,NA,NA
54878,Smith,29,489,NA,NA,NA
54880,Smith,20,137,NA,NA,NA
54881,Smith,19,227,NA,NA,NA
54882,Smith,18,44,NA,NA,NA
54883,Smith,19,101,NA,NA,NA
54884,Smith,30,640,NA,NA,NA
54886,Smith,24,251,NA,NA,NA
54887,Smith,29,484,NA,NA,NA
54889,Smith,21,313,NA,NA,NA
54890,Smith,19,135,NA,NA,NA
54892,Smith,20,51,NA,NA,NA
54893,Smith,24,66,NA,NA,NA
54894,Smith,28,561,NA,NA,NA
54895,Smith,21,137,NA,NA,NA
54896,Smith,20,39,NA,NA,NA
54900,Smith,24,557,NA,NA,NA
54901,Smith,16,21,NA,NA,NA
54902,Smith,17,249,NA,NA,NA
54903,Smith,17,13,NA,NA,NA
54904,Smith,23,35,NA,NA,NA
54905,Smith,23,545,NA,NA,NA
54908,Smith,24,238,NA,NA,NA
54909,Smith,16,20,NA,NA,NA
54910,Smith,17,55,NA,NA,NA
54911,Smith,30,390,NA,NA,NA
54912,Smith,29,123,NA,NA,NA
54913,Smith,27,565,NA,NA,NA
54915,Smith,21,96,NA,NA,NA
54916,Smith,22,272,NA,NA,NA
54917,Smith,23,356,NA,NA,NA
54918,Smith,29,567,NA,NA,NA
54921,Smith,25,256,NA,NA,NA
54922,Smith,27,289,NA,NA,NA
54923,Smith,27,160,NA,NA,NA
54924,Smith,27,185,NA,NA,NA
54925,Smith,27,474,NA,NA,NA
54926,Smith,27,342,NA,NA,NA
54927,Smith,27,238,NA,NA,NA
54928,Smith,28,599,NA,NA,NA
54929,Smith,29,670,NA,NA,NA
54930,Smith,21,225,NA,NA,NA
54931,Smith,30,150,NA,NA,NA
54934,Smith,30,580,NA,NA,NA
54935,Smith,30,666,NA,NA,NA
54936,Smith,29,639,NA,NA,NA
54937,Smith,29,424,NA,NA,NA
54938,Smith,30,405,NA,NA,NA
54940,Smith,22,210,NA,NA,NA
54941,Smith,19,70,NA,NA,NA
54943,Smith,26,286,NA,NA,NA
54946,Smith,25,338,NA,NA,NA
54947,Smith,22,259,NA,NA,NA
54948,Smith,25,7,NA,NA,NA
54949,Smith,25,7,NA,NA,NA
54950,Smith,22,215,NA,NA,NA
54951,Smith,20,165,NA,NA,NA
54952,Smith,25,437,NA,NA,NA
54953,Smith,23,228,NA,NA,NA
54954,Smith,23,341,NA,NA,NA
54955,Smith,23,452,NA,NA,NA
54956,Smith,23,81,NA,NA,NA
54957,Smith,23,338,NA,NA,NA
54958,Smith,20,258,NA,NA,NA
54959,Smith,23,407,NA,NA,NA
54960,Smith,23,399,NA,NA,NA
54961,Smith,22,324,NA,NA,NA
54962,Smith,16,35,NA,NA,NA
54963,Smith,22,401,NA,NA,NA
54964,Smith,25,395,NA,NA,NA
54965,Smith,19,151,NA,NA,NA
54967,Smith,20,137,NA,NA,NA
54968,Smith,16,50,NA,NA,NA
54969,Smith,23,120,NA,NA,NA
54970,Smith,19,100,NA,NA,NA
54971,Smith,16,17,NA,NA,NA
54973,Smith,20,101,NA,NA,NA
54975,Smith,30,555,NA,NA,NA
54977,Smith,17,142,NA,NA,NA
54979,Smith,22,246,NA,NA,NA
54980,Smith,21,332,NA,NA,NA
54985,Smith,20,103,NA,NA,NA
54987,Smith,24,202,NA,NA,NA
54990,Smith,16,148,NA,NA,NA
54991,Smith,23,164,NA,NA,NA
54992,Smith,22,332,NA,NA,NA
54997,Smith,28,653,NA,NA,NA
54998,Smith,16,643,NA,NA,NA
54999,Smith,20,31,NA,NA,NA
55000,Smith,25,245,NA,NA,NA
55002,Smith,23,97,NA,NA,NA
55007,Smith,19,70,NA,NA,NA
55008,Smith,16,21,NA,NA,NA
55009,Smith,17,60,NA,NA,NA
55010,Smith,23,266,NA,NA,NA
55012,Smith,21,34,NA,NA,NA
55015,Smith,16,162,NA,NA,NA
55016,Smith,16,58,NA,NA,NA
55017,Smith,26,97,NA,NA,NA
55018,Smith,17,8,NA,NA,NA
55019,Smith,20,294,NA,NA,NA
55023,Smith,16,45,NA,NA,NA
55024,Smith,21,109,NA,NA,NA
55025,Smith,28,336,NA,NA,NA
55027,Smith,17,214,NA,NA,NA
55029,Smith,17,127,NA,NA,NA
55030,Smith,28,639,NA,NA,NA
55031,Smith,17,48,NA,NA,NA
55035,Smith,27,314,NA,NA,NA
55036,Smith,23,140,NA,NA,NA
55037,Smith,23,89,NA,NA,NA
55038,Smith,25,206,NA,NA,NA
55039,Smith,27,398,NA,NA,NA
55040,Smith,27,191,NA,NA,NA
55041,Smith,27,187,NA,NA,NA
55043,Smith,22,151,NA,NA,NA
55044,Smith,25,191,NA,NA,NA
55045,Smith,23,309,NA,NA,NA
55046,Smith,28,649,NA,NA,NA
55047,Smith,24,178,NA,NA,NA
55048,Smith,24,377,NA,NA,NA
55049,Smith,23,200,NA,NA,NA
55050,Smith,27,364,NA,NA,NA
55051,Smith,18,259,NA,NA,NA
55052,Smith,16,6,NA,NA,NA
55054,Smith,24,55,NA,NA,NA
55055,Smith,22,54,NA,NA,NA
55056,Smith,18,231,NA,NA,NA
55057,Smith,16,13,NA,NA,NA
55058,Smith,24,156,NA,NA,NA
55059,Smith,26,456,NA,NA,NA
55060,Smith,21,297,NA,NA,NA
55062,Smith,16,82,NA,NA,NA
55064,Smith,19,36,NA,NA,NA
55065,Smith,17,16,NA,NA,NA
55066,Smith,18,6,NA,NA,NA
55067,Smith,24,288,NA,NA,NA
55068,Smith,19,61,NA,NA,NA
55069,Smith,23,463,NA,NA,NA
55070,Smith,21,368,NA,NA,NA
55071,Smith,18,56,NA,NA,NA
55072,Smith,20,92,NA,NA,NA
55073,Smith,19,40,NA,NA,NA
55074,Smith,18,78,NA,NA,NA
55075,Smith,18,266,NA,NA,NA
55076,Smith,17,8,NA,NA,NA
55077,Smith,19,18,NA,NA,NA
55078,Smith,19,21,NA,NA,NA
55079,Smith,19,35,NA,NA,NA
55080,Smith,23,248,NA,NA,NA
55081,Smith,24,395,NA,NA,NA
55082,Smith,20,80,NA,NA,NA
55083,Smith,24,474,NA,NA,NA
55084,Smith,23,117,NA,NA,NA
55085,Smith,23,192,NA,NA,NA
55088,Smith,24,381,NA,NA,NA
55090,Smith,19,535,NA,NA,NA
55091,Smith,18,406,NA,NA,NA
55092,Smith,24,421,NA,NA,NA
55093,Smith,18,113,NA,NA,NA
55094,Smith,19,70,NA,NA,NA
55095,Smith,17,26,NA,NA,NA
55097,Smith,16,13,NA,NA,NA
55098,Smith,27,295,NA,NA,NA
55099,Smith,20,326,NA,NA,NA
55100,Smith,22,78,NA,NA,NA
55101,Smith,17,12,NA,NA,NA
55102,Smith,19,23,NA,NA,NA
55103,Smith,19,118,NA,NA,NA
55104,Smith,17,23,NA,NA,NA
55106,Smith,24,29,NA,NA,NA
55107,Smith,18,182,NA,NA,NA
55108,Smith,21,470,NA,NA,NA
55109,Smith,19,58,NA,NA,NA
55110,Smith,19,62,NA,NA,NA
55111,Smith,24,34,NA,NA,NA
55112,Smith,20,123,NA,NA,NA
55113,Smith,22,342,NA,NA,NA
55114,Smith,16,5,NA,NA,NA
55115,Smith,20,136,NA,NA,NA
55116,Smith,19,492,NA,NA,NA
55118,Smith,16,13,NA,NA,NA
55119,Smith,26,332,NA,NA,NA
55120,Smith,20,345,NA,NA,NA
55121,Smith,18,119,NA,NA,NA
55122,Smith,22,89,NA,NA,NA
55123,Smith,16,8,NA,NA,NA
55124,Smith,16,118,NA,NA,NA
55125,Smith,20,29,NA,NA,NA
55127,Smith,20,575,NA,NA,NA
55128,Smith,22,347,NA,NA,NA
55129,Smith,18,217,NA,NA,NA
55130,Smith,17,8,NA,NA,NA
55131,Smith,17,30,NA,NA,NA
55132,Smith,17,51,NA,NA,NA
55133,Smith,20,230,NA,NA,NA
55134,Smith,20,18,NA,NA,NA
55135,Smith,19,135,NA,NA,NA
55136,Smith,22,196,NA,NA,NA
55137,Smith,21,162,NA,NA,NA
55138,Smith,25,60,NA,NA,NA
55139,Smith,20,42,NA,NA,NA
55140,Smith,26,272,NA,NA,NA
55141,Smith,20,37,NA,NA,NA
55142,Smith,21,36,NA,NA,NA
55143,Smith,21,41,NA,NA,NA
55144,Smith,23,398,NA,NA,NA
55145,Smith,22,138,NA,NA,NA
55146,Smith,24,61,NA,NA,NA
55147,Smith,23,186,NA,NA,NA
55148,Smith,19,12,NA,NA,NA
55149,Smith,18,20,NA,NA,NA
55154,Smith,18,15,NA,NA,NA
55155,Smith,23,427,NA,NA,NA
55156,Smith,24,216,NA,NA,NA
55157,Smith,23,247,NA,NA,NA
55158,Smith,20,24,NA,NA,NA
55159,Smith,18,124,NA,NA,NA
55160,Smith,22,483,NA,NA,NA
55161,Smith,18,23,NA,NA,NA
55162,Smith,21,30,NA,NA,NA
55163,Smith,20,569,NA,NA,NA
55164,Smith,19,278,NA,NA,NA
55165,Smith,19,115,NA,NA,NA
55166,Smith,25,534,NA,NA,NA
55167,Smith,21,212,NA,NA,NA
55168,Smith,23,54,NA,NA,NA
55169,Smith,23,56,NA,NA,NA
55170,Smith,25,155,NA,NA,NA
55171,Smith,18,173,NA,NA,NA
55172,Smith,21,443,NA,NA,NA
55173,Smith,19,51,NA,NA,NA
55174,Smith,29,666,NA,NA,NA
55175,Smith,29,489,NA,NA,NA
55176,Smith,19,32,NA,NA,NA
55177,Smith,24,497,NA,NA,NA
55178,Smith,25,492,NA,NA,NA
55179,Smith,17,4,NA,NA,NA
55180,Smith,23,160,NA,NA,NA
55181,Smith,23,51,NA,NA,NA
55182,Smith,16,39,NA,NA,NA
55183,Smith,22,472,NA,NA,NA
55184,Smith,21,303,NA,NA,NA
55185,Smith,26,553,NA,NA,NA
55186,Smith,21,14,NA,NA,NA
55187,Smith,16,17,NA,NA,NA
55188,Smith,19,19,NA,NA,NA
55189,Smith,21,69,NA,NA,NA
55191,Smith,20,37,NA,NA,NA
55192,Smith,22,107,NA,NA,NA
55194,Smith,25,247,NA,NA,NA
55196,Smith,18,190,NA,NA,NA
55197,Smith,23,534,NA,NA,NA
55198,Smith,24,437,NA,NA,NA
55199,Smith,24,275,NA,NA,NA
55200,Smith,23,623,NA,NA,NA
55201,Smith,18,145,NA,NA,NA
55202,Smith,18,337,NA,NA,NA
55203,Smith,24,542,NA,NA,NA
55204,Smith,17,100,NA,NA,NA
55205,Smith,23,45,NA,NA,NA
55206,Smith,24,148,NA,NA,NA
55207,Smith,24,266,NA,NA,NA
55208,Smith,19,41,NA,NA,NA
55209,Smith,18,177,NA,NA,NA
55211,Smith,26,205,NA,NA,NA
55212,Smith,22,512,NA,NA,NA
55213,Smith,19,12,NA,NA,NA
55215,Smith,20,31,NA,NA,NA
55216,Smith,16,29,NA,NA,NA
55217,Smith,30,407,NA,NA,NA
55220,Smith,30,209,NA,NA,NA
55221,Smith,29,546,NA,NA,NA
55222,Smith,18,90,NA,NA,NA
55223,Smith,30,529,NA,NA,NA
55224,Smith,19,88,NA,NA,NA
55225,Smith,26,603,NA,NA,NA
55227,Smith,16,8,NA,NA,NA
55228,Smith,18,303,NA,NA,NA
55229,Smith,21,17,NA,NA,NA
55230,Smith,29,620,NA,NA,NA
55231,Smith,24,58,NA,NA,NA
55232,Smith,29,625,NA,NA,NA
55233,Smith,21,86,NA,NA,NA
55234,Smith,19,200,NA,NA,NA
55235,Smith,23,532,NA,NA,NA
55236,Smith,19,59,NA,NA,NA
55237,Smith,28,502,NA,NA,NA
55238,Smith,17,78,NA,NA,NA
55240,Smith,23,537,NA,NA,NA
55241,Smith,28,571,NA,NA,NA
55242,Smith,18,7,NA,NA,NA
55243,Smith,16,29,NA,NA,NA
55244,Smith,21,12,NA,NA,NA
55245,Smith,23,419,NA,NA,NA
55246,Smith,27,333,NA,NA,NA
55247,Smith,20,29,NA,NA,NA
55249,Smith,18,177,NA,NA,NA
55250,Smith,26,612,NA,NA,NA
55251,Smith,22,32,NA,NA,NA
55252,Smith,20,72,NA,NA,NA
55253,Smith,30,494,NA,NA,NA
55254,Smith,20,413,NA,NA,NA
55257,Smith,26,373,NA,NA,NA
55258,Smith,20,40,NA,NA,NA
55259,Smith,25,16,NA,NA,NA
55260,Smith,22,515,NA,NA,NA
55261,Smith,22,37,NA,NA,NA
55262,Smith,17,16,NA,NA,NA
55263,Smith,16,49,NA,NA,NA
55265,Smith,17,4,NA,NA,NA
55267,Smith,23,441,NA,NA,NA
55268,Smith,24,6,NA,NA,NA
55269,Smith,24,33,NA,NA,NA
55270,Smith,22,21,NA,NA,NA
55271,Smith,24,155,NA,NA,NA
55272,Smith,16,26,NA,NA,NA
55273,Smith,24,42,NA,NA,NA
55274,Smith,18,9,NA,NA,NA
55275,Smith,23,94,NA,NA,NA
55276,Smith,23,268,NA,NA,NA
55277,Smith,16,151,NA,NA,NA
55278,Smith,18,84,NA,NA,NA
55279,Smith,24,427,NA,NA,NA
55280,Smith,23,46,NA,NA,NA
55281,Smith,17,40,NA,NA,NA
55282,Smith,18,10,NA,NA,NA
55283,Smith,17,183,NA,NA,NA
55284,Smith,25,36,NA,NA,NA
55285,Smith,19,18,NA,NA,NA
55286,Smith,27,423,NA,NA,NA
55287,Smith,22,290,NA,NA,NA
55288,Smith,27,260,NA,NA,NA
55289,Smith,22,97,NA,NA,NA
55290,Smith,21,294,NA,NA,NA
55292,Smith,19,54,NA,NA,NA
55293,Smith,25,52,NA,NA,NA
55294,Smith,19,63,NA,NA,NA
55295,Smith,16,32,NA,NA,NA
55296,Smith,25,271,NA,NA,NA
55297,Smith,22,90,NA,NA,NA
55298,Smith,22,403,NA,NA,NA
55299,Smith,20,25,NA,NA,NA
55300,Smith,21,30,NA,NA,NA
55301,Smith,21,15,NA,NA,NA
55302,Smith,18,64,NA,NA,NA
55303,Smith,23,274,NA,NA,NA
55304,Smith,21,141,NA,NA,NA
55305,Smith,21,145,NA,NA,NA
55306,Smith,18,92,NA,NA,NA
55307,Smith,22,429,NA,NA,NA
55308,Smith,16,87,NA,NA,NA
55309,Smith,25,446,NA,NA,NA
55310,Smith,21,276,NA,NA,NA
55311,Smith,23,510,NA,NA,NA
55312,Smith,21,229,NA,NA,NA
55313,Smith,19,320,NA,NA,NA
55314,Smith,27,24,NA,NA,NA
55315,Smith,27,534,NA,NA,NA
55316,Smith,24,417,NA,NA,NA
55317,Smith,23,104,NA,NA,NA
55318,Smith,18,47,NA,NA,NA
55319,Smith,24,274,NA,NA,NA
55320,Smith,18,61,NA,NA,NA
55321,Smith,20,106,NA,NA,NA
55322,Smith,23,512,NA,NA,NA
55323,Smith,24,220,NA,NA,NA
55324,Smith,24,81,NA,NA,NA
55325,Smith,19,59,NA,NA,NA
55326,Smith,26,329,NA,NA,NA
55327,Smith,18,22,NA,NA,NA
55328,Smith,19,59,NA,NA,NA
55329,Smith,17,20,NA,NA,NA
55330,Smith,30,212,NA,NA,NA
55331,Smith,20,29,NA,NA,NA
55332,Smith,24,331,NA,NA,NA
55333,Smith,20,209,NA,NA,NA
55334,Smith,20,185,NA,NA,NA
55338,Smith,17,41,NA,NA,NA
55339,Smith,17,117,NA,NA,NA
55340,Smith,24,159,NA,NA,NA
55341,Smith,17,52,NA,NA,NA
55343,Smith,18,17,NA,NA,NA
55344,Smith,19,52,NA,NA,NA
55345,Smith,19,45,NA,NA,NA
55346,Smith,18,17,NA,NA,NA
55347,Smith,18,190,NA,NA,NA
55348,Smith,20,288,NA,NA,NA
55349,Smith,20,37,NA,NA,NA
55350,Smith,24,59,NA,NA,NA
55351,Smith,17,0,NA,NA,NA
55352,Smith,18,28,NA,NA,NA
55353,Smith,24,423,NA,NA,NA
55354,Smith,22,297,NA,NA,NA
55355,Smith,25,76,NA,NA,NA
55356,Smith,20,139,NA,NA,NA
55357,Smith,22,184,NA,NA,NA
55358,Smith,21,421,NA,NA,NA
55359,Smith,27,261,NA,NA,NA
55360,Smith,21,118,NA,NA,NA
55361,Smith,16,13,NA,NA,NA
55362,Smith,23,212,NA,NA,NA
55363,Smith,23,353,NA,NA,NA
55364,Smith,21,286,NA,NA,NA
55365,Smith,21,332,NA,NA,NA
55366,Smith,21,360,NA,NA,NA
55367,Smith,16,11,NA,NA,NA
55368,Smith,23,32,NA,NA,NA
55369,Smith,16,96,NA,NA,NA
55370,Smith,30,637,NA,NA,NA
55371,Smith,23,104,NA,NA,NA
55372,Smith,30,214,NA,NA,NA
55373,Smith,17,44,NA,NA,NA
55374,Smith,16,57,NA,NA,NA
55375,Smith,17,7,NA,NA,NA
55376,Smith,16,15,NA,NA,NA
55377,Smith,22,152,NA,NA,NA
55378,Smith,16,91,NA,NA,NA
55379,Smith,16,16,NA,NA,NA
55380,Smith,17,11,NA,NA,NA
55381,Smith,16,22,NA,NA,NA
55382,Smith,23,185,NA,NA,NA
55383,Smith,25,367,NA,NA,NA
55384,Smith,24,135,NA,NA,NA
55385,Smith,24,41,NA,NA,NA
55386,Smith,18,33,NA,NA,NA
55387,Smith,17,13,NA,NA,NA
55388,Smith,19,310,NA,NA,NA
55389,Smith,19,205,NA,NA,NA
55390,Smith,19,114,NA,NA,NA
55391,Smith,19,158,NA,NA,NA
55392,Smith,23,38,NA,NA,NA
55393,Smith,24,443,NA,NA,NA
55394,Smith,24,52,NA,NA,NA
55395,Smith,24,268,NA,NA,NA
55396,Smith,25,447,NA,NA,NA
55397,Smith,25,338,NA,NA,NA
55398,Smith,23,510,NA,NA,NA
55399,Smith,19,192,NA,NA,NA
55400,Smith,19,547,NA,NA,NA
55401,Smith,16,56,NA,NA,NA
55402,Smith,16,96,NA,NA,NA
55403,Smith,17,166,NA,NA,NA
55404,Smith,17,95,NA,NA,NA
55405,Smith,16,37,NA,NA,NA
55406,Smith,17,7,NA,NA,NA
55407,Smith,19,490,NA,NA,NA
55408,Smith,16,92,NA,NA,NA
55409,Smith,23,527,NA,NA,NA
55410,Smith,24,405,NA,NA,NA
55411,Smith,18,150,NA,NA,NA
55412,Smith,24,155,NA,NA,NA
55413,Smith,21,134,NA,NA,NA
55414,Smith,18,50,NA,NA,NA
55415,Smith,23,454,NA,NA,NA
55416,Smith,19,32,NA,NA,NA
55417,Smith,25,130,NA,NA,NA
55418,Smith,18,42,NA,NA,NA
55419,Smith,18,28,NA,NA,NA
55420,Smith,25,461,NA,NA,NA
55421,Smith,18,39,NA,NA,NA
55422,Smith,19,226,NA,NA,NA
55423,Smith,17,55,NA,NA,NA
55424,Smith,17,40,NA,NA,NA
55425,Smith,17,34,NA,NA,NA
55426,Smith,18,54,NA,NA,NA
55427,Smith,18,41,NA,NA,NA
55428,Smith,17,234,NA,NA,NA
55429,Smith,19,95,NA,NA,NA
55430,Smith,20,256,NA,NA,NA
55431,Smith,18,357,NA,NA,NA
55432,Smith,23,46,NA,NA,NA
55433,Smith,21,334,NA,NA,NA
55434,Smith,21,286,NA,NA,NA
55435,Smith,25,373,NA,NA,NA
55436,Smith,18,29,NA,NA,NA
55437,Smith,18,166,NA,NA,NA
55438,Smith,21,269,NA,NA,NA
55439,Smith,21,58,NA,NA,NA
55440,Smith,18,35,NA,NA,NA
55441,Smith,24,517,NA,NA,NA
55442,Smith,18,84,NA,NA,NA
55443,Smith,17,185,NA,NA,NA
55444,Smith,20,265,NA,NA,NA
55445,Smith,19,7,NA,NA,NA
55446,Smith,19,50,NA,NA,NA
55447,Smith,19,234,NA,NA,NA
55448,Smith,19,358,NA,NA,NA
55449,Smith,16,17,NA,NA,NA
55450,Smith,24,417,NA,NA,NA
55451,Smith,19,84,NA,NA,NA
55452,Smith,16,97,NA,NA,NA
55453,Smith,24,279,NA,NA,NA
55454,Smith,20,61,NA,NA,NA
55455,Smith,20,0,NA,NA,NA
55456,Smith,20,129,NA,NA,NA
55457,Smith,19,163,NA,NA,NA
55458,Smith,24,337,NA,NA,NA
55459,Smith,20,47,NA,NA,NA
55460,Smith,22,257,NA,NA,NA
55461,Smith,24,278,NA,NA,NA
55462,Smith,24,184,NA,NA,NA
55463,Smith,20,109,NA,NA,NA
55464,Smith,19,38,NA,NA,NA
55466,Smith,19,459,NA,NA,NA
55468,Smith,19,256,NA,NA,NA
55469,Smith,24,309,NA,NA,NA
55470,Smith,23,124,NA,NA,NA
55471,Smith,22,327,NA,NA,NA
55473,Smith,28,587,NA,NA,NA
55474,Smith,24,149,NA,NA,NA
55475,Smith,23,7,NA,NA,NA
55477,Smith,24,79,NA,NA,NA
55478,Smith,20,395,NA,NA,NA
55480,Smith,16,49,NA,NA,NA
55482,Smith,23,310,NA,NA,NA
55483,Smith,23,492,NA,NA,NA
55484,Smith,24,636,NA,NA,NA
55485,Smith,18,41,NA,NA,NA
55486,Smith,17,18,NA,NA,NA
55487,Smith,23,509,NA,NA,NA
55488,Smith,23,62,NA,NA,NA
55489,Smith,20,86,NA,NA,NA
55490,Smith,20,300,NA,NA,NA
55491,Smith,20,124,NA,NA,NA
55492,Smith,21,223,NA,NA,NA
55493,Smith,23,151,NA,NA,NA
55494,Smith,24,266,NA,NA,NA
55495,Smith,21,376,NA,NA,NA
55496,Smith,21,105,NA,NA,NA
55497,Smith,19,84,NA,NA,NA
55498,Smith,21,61,NA,NA,NA
55499,Smith,21,11,NA,NA,NA
55501,Smith,23,475,NA,NA,NA
55502,Smith,27,592,NA,NA,NA
55503,Smith,17,48,NA,NA,NA
55504,Smith,20,532,NA,NA,NA
55505,Smith,16,28,NA,NA,NA
55506,Smith,19,51,NA,NA,NA
55507,Smith,16,20,NA,NA,NA
55508,Smith,22,551,NA,NA,NA
55510,Smith,21,544,NA,NA,NA
55511,Smith,24,92,NA,NA,NA
55512,Smith,20,54,NA,NA,NA
55513,Smith,21,112,NA,NA,NA
55514,Smith,22,192,NA,NA,NA
55515,Smith,17,8,NA,NA,NA
55516,Smith,22,645,NA,NA,NA
55517,Smith,22,231,NA,NA,NA
55519,Smith,24,398,NA,NA,NA
55520,Smith,23,117,NA,NA,NA
55521,Smith,16,65,NA,NA,NA
55522,Smith,17,62,NA,NA,NA
55524,Smith,21,207,NA,NA,NA
55525,Smith,23,307,NA,NA,NA
55526,Smith,16,30,NA,NA,NA
55527,Smith,18,15,NA,NA,NA
55529,Smith,18,104,NA,NA,NA
55530,Smith,16,67,NA,NA,NA
55531,Smith,23,356,NA,NA,NA
55532,Smith,21,79,NA,NA,NA
55533,Smith,20,134,NA,NA,NA
55534,Smith,24,130,NA,NA,NA
55535,Smith,21,306,NA,NA,NA
55537,Smith,16,5,NA,NA,NA
55538,Smith,19,206,NA,NA,NA
55540,Smith,24,212,NA,NA,NA
55541,Smith,23,162,NA,NA,NA
55542,Smith,21,55,NA,NA,NA
55543,Smith,20,103,NA,NA,NA
55544,Smith,24,355,NA,NA,NA
55545,Smith,17,23,NA,NA,NA
55546,Smith,17,30,NA,NA,NA
55547,Smith,23,624,NA,NA,NA
55549,Smith,19,548,NA,NA,NA
55551,Smith,22,402,NA,NA,NA
55552,Smith,21,643,NA,NA,NA
55553,Smith,18,61,NA,NA,NA
55554,Smith,22,88,NA,NA,NA
55557,Smith,22,175,NA,NA,NA
55558,Smith,18,2,NA,NA,NA
55559,Smith,22,220,NA,NA,NA
55560,Smith,24,316,NA,NA,NA
55561,Smith,24,187,NA,NA,NA
55562,Smith,18,48,NA,NA,NA
55563,Smith,16,30,NA,NA,NA
55564,Smith,28,100,NA,NA,NA
55565,Smith,23,126,NA,NA,NA
55567,Smith,18,30,NA,NA,NA
55568,Smith,23,152,NA,NA,NA
55569,Smith,16,7,NA,NA,NA
55570,Smith,24,403,NA,NA,NA
55572,Smith,16,47,NA,NA,NA
55573,Smith,25,226,NA,NA,NA
55574,Smith,16,23,NA,NA,NA
55575,Smith,24,519,NA,NA,NA
55576,Smith,16,47,NA,NA,NA
55577,Smith,29,149,NA,NA,NA
55578,Smith,23,12,NA,NA,NA
55579,Smith,24,465,NA,NA,NA
55580,Smith,19,87,NA,NA,NA
55581,Smith,23,669,NA,NA,NA
55582,Smith,24,148,NA,NA,NA
55583,Smith,23,485,NA,NA,NA
55584,Smith,21,157,NA,NA,NA
55585,Smith,19,49,NA,NA,NA
55586,Smith,21,145,NA,NA,NA
55587,Smith,16,15,NA,NA,NA
55588,Smith,24,173,NA,NA,NA
55589,Smith,26,575,NA,NA,NA
55590,Smith,20,41,NA,NA,NA
55591,Smith,25,671,NA,NA,NA
55593,Smith,17,46,NA,NA,NA
55594,Smith,25,576,NA,NA,NA
55595,Smith,21,161,NA,NA,NA
55596,Smith,28,506,NA,NA,NA
55597,Smith,23,384,NA,NA,NA
55599,Smith,26,166,NA,NA,NA
55601,Smith,25,186,NA,NA,NA
55602,Smith,25,532,NA,NA,NA
55603,Smith,20,57,NA,NA,NA
55604,Smith,17,12,NA,NA,NA
55605,Smith,16,32,NA,NA,NA
55607,Smith,16,17,NA,NA,NA
55609,Smith,16,25,NA,NA,NA
55610,Smith,21,87,NA,NA,NA
55611,Smith,16,123,NA,NA,NA
55612,Smith,16,21,NA,NA,NA
55613,Smith,28,549,NA,NA,NA
55614,Smith,26,216,NA,NA,NA
55615,Smith,26,609,NA,NA,NA
